/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_52_316.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_52_316.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_52_316.jpg, 0, 0, 0, 7.81143E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_52_417.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_52_417.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_52_417.jpg, 0, 0, 0, 7.919186E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_52_519.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_52_519.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_52_519.jpg, 0, 0, 0, 7.774632E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_52_620.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_52_620.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_52_620.jpg, 0, 0, 0, 7.949033E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_52_721.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_52_721.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_52_721.jpg, 0, 0, 0, 7.798237E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_52_824.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_52_824.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_52_824.jpg, 0, 0, 0, 7.773499E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_52_924.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_52_924.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_52_924.jpg, 0, 0, 0, 7.860168E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_53_024.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_53_024.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_53_024.jpg, 0, 0, 0, 7.771573E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_53_127.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_53_127.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_53_127.jpg, 0, 0, 0, 7.873008E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_53_228.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_53_228.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_53_228.jpg, 0, 0, 0, 7.856262E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_53_330.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_53_330.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_53_330.jpg, 0, 0, 0, 7.762844E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_53_430.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_53_430.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_53_430.jpg, 0, 0, 0, 7.839361E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_53_533.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_53_533.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_53_533.jpg, 0, 0, 0, 7.833761E-05
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_53_640.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_53_640.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_53_640.jpg, 0, 0.1068063, 0, 0.1004718
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_53_742.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_53_742.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_53_742.jpg, 0, 0.389382, 0, 0.3685528
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_53_844.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_53_844.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_53_844.jpg, 0, 0.6857883, 0, 1.021734
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_53_947.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_53_947.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_53_947.jpg, 0, 0.9830371, 0, 2.014367
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_54_047.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_54_047.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_54_047.jpg, 0, 1, 0, 3.167611
/Users/antoinebonhomme/Documents/FSDProject1/IMG/center_2025_09_30_22_42_54_148.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/left_2025_09_30_22_42_54_148.jpg, /Users/antoinebonhomme/Documents/FSDProject1/IMG/right_2025_09_30_22_42_54_148.jpg, -0.1676581, 1, 0, 4.335712
